id,pid,ms_zoning,lot_frontage,lot_area,lot_shape,lot_config,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,fence,mo_sold,yr_sold,saleprice,house_age,remod_years,tot_bath,tot_outdoor_space,price_per_sqft,log_saleprice
817,906230020,RL,0.0,7939,Reg,Inside,SawyerW,Duplex,2Story,7,5,2000,2000,Hip,VinylSd,VinylSd,BrkFace,23.0,TA,PConc,Ex,GLQ,Unf,1168.0,Ex,1168,1619,2787,2.0,0.0,4,2,6,TA,8,2,BuiltIn,2000.0,Fin,4.0,820.0,Y,312,0,0,0,0,none,10,2009,269500,9,9,7.0,312,68.14159292035399,12.504323669331189
1096,528290090,RL,0.0,7750,Reg,Inside,Gilbert,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,none,0.0,Gd,PConc,Gd,Unf,Unf,707.0,Ex,707,707,1414,0.0,0.0,2,1,3,Gd,6,1,Attchd,2002.0,Fin,2.0,403.0,Y,100,35,0,0,0,none,4,2008,176000,6,6,2.5,135,82.97972654408298,12.078239274020289
1893,534403040,RL,85.0,9350,Reg,Inside,NAmes,1Fam,SLvl,6,7,1964,1991,Hip,HdBoard,HdBoard,BrkFace,108.0,TA,CBlock,Gd,LwQ,ALQ,1302.0,Ex,1302,0,1302,0.0,1.0,2,0,3,Gd,7,0,Attchd,1964.0,RFn,1.0,309.0,Y,333,0,0,0,0,MnPrv,10,2007,158000,43,16,2.5,333,60.675883256528415,11.970350312009105
479,528240060,RL,0.0,7750,Reg,Inside,Gilbert,1Fam,SLvl,8,5,2002,2002,Hip,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,GLQ,Unf,408.0,Ex,779,640,1419,1.0,0.0,2,1,3,Gd,7,1,BuiltIn,2002.0,Fin,2.0,527.0,Y,120,0,0,0,0,none,3,2009,184100,7,7,3.5,120,100.76628352490421,12.123234367221169
1657,527357020,RL,128.0,13001,IR1,Inside,NWAmes,1Fam,1Story,6,5,1971,1971,Hip,HdBoard,HdBoard,BrkFace,176.0,TA,CBlock,TA,ALQ,BLQ,1625.0,TA,1220,0,1220,0.0,1.0,2,0,2,TA,6,1,Attchd,1971.0,Unf,2.0,944.0,Y,0,0,249,0,0,none,9,2007,170000,36,36,2.5,249,59.753954305799645,12.043553716032399
937,909452050,RL,0.0,13607,IR1,Inside,Crawfor,1Fam,SLvl,6,6,1986,1986,Gable,VinylSd,VinylSd,BrkFace,242.0,TA,CBlock,TA,ALQ,Unf,572.0,Gd,1182,800,1982,1.0,0.0,2,1,3,TA,6,1,BuiltIn,1986.0,Fin,2.0,501.0,Y,400,112,0,0,0,none,4,2009,208000,23,23,3.5,512,81.44087705559906,12.245293358683455
879,907290210,RM,0.0,4435,Reg,Inside,CollgCr,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,PConc,Gd,GLQ,Unf,848.0,Ex,848,0,848,1.0,0.0,1,0,1,Gd,4,0,Attchd,2003.0,Fin,2.0,420.0,Y,140,0,0,0,0,none,5,2009,140000,6,6,2.0,140,82.54716981132076,11.84939770159144
945,911370500,RM,44.0,3843,IR1,Inside,Crawfor,TwnhsE,1Story,8,5,2007,2008,Hip,CemntBd,CmentBd,Stone,174.0,Ex,PConc,Ex,GLQ,Unf,1596.0,Ex,1648,0,1648,1.0,1.0,2,0,2,Ex,5,1,Attchd,2007.0,Fin,2.0,482.0,Y,162,53,0,153,0,none,6,2009,230000,2,1,3.5,368,70.90012330456227,12.345834587905333
1010,527183060,RL,65.0,5950,IR1,Inside,StoneBr,TwnhsE,1Story,8,5,1989,1989,Gable,HdBoard,HdBoard,None,0.0,Gd,PConc,Gd,GLQ,Unf,1337.0,Gd,1337,0,1337,1.0,0.0,2,0,2,Gd,5,1,Attchd,1989.0,RFn,2.0,462.0,Y,0,73,154,0,0,none,4,2008,188500,19,19,3.0,227,70.49364248317129,12.146853285870202
2861,909276070,RL,80.0,12400,Reg,Inside,Crawfor,1Fam,1.5Fin,5,6,1940,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,Gd,BLQ,Unf,901.0,TA,1125,592,1717,0.0,0.0,1,1,2,TA,7,1,Attchd,1940.0,Unf,1.0,410.0,Y,0,0,0,0,113,none,2,2006,194000,66,56,1.5,113,74.10236822001528,12.175613438045465
1245,535180120,RL,75.0,10425,Reg,Inside,NAmes,1Fam,1Story,5,5,1956,1958,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Rec,Unf,1104.0,Gd,1104,0,1104,1.0,0.0,1,0,3,TA,5,0,Attchd,1956.0,RFn,1.0,384.0,Y,0,0,0,0,0,none,4,2008,133000,52,50,2.0,0,60.23550724637681,11.79810440720389
854,907201220,RL,0.0,16269,IR1,CulDSac,CollgCr,1Fam,1Story,5,5,1978,1978,Gable,MetalSd,MetalSd,BrkFace,76.0,TA,BrkTil,Gd,GLQ,Unf,907.0,TA,907,0,907,0.0,0.0,1,0,3,TA,5,0,Attchd,1978.0,Unf,1.0,343.0,Y,72,0,0,0,0,MnPrv,7,2009,140000,31,31,1.0,72,77.17750826901874,11.84939770159144
1437,907181120,RL,68.0,8998,IR1,Inside,CollgCr,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,BrkFace,120.0,Gd,PConc,Gd,GLQ,Unf,782.0,Ex,782,870,1652,0.0,0.0,2,1,3,Gd,6,0,Attchd,2000.0,RFn,2.0,532.0,Y,0,70,0,0,0,none,6,2008,207500,8,8,2.5,70,85.2506162695152,12.24288661865289
586,534128190,RL,80.0,10400,Reg,Inside,NWAmes,1Fam,2Story,6,7,1967,1997,Gable,MetalSd,MetalSd,BrkFace,256.0,TA,PConc,TA,Unf,Unf,932.0,Gd,1271,1369,2640,0.0,0.0,2,1,5,Gd,8,1,Attchd,1967.0,RFn,2.0,515.0,Y,0,120,0,0,168,none,5,2009,256900,42,12,2.5,288,71.9204927211646,12.456442183097975
1947,535375130,RL,60.0,10134,Reg,Inside,OldTown,1Fam,1.5Fin,5,6,1940,1950,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Unf,Unf,735.0,Gd,735,299,1034,0.0,0.0,1,0,2,TA,5,0,Detchd,1940.0,Unf,1.0,240.0,Y,0,39,0,0,0,none,7,2007,109000,67,57,1.0,39,61.616732617297906,11.59910316121128
815,906226140,RL,64.0,7007,Reg,Inside,SawyerW,Duplex,1Story,5,5,1979,1979,Gable,HdBoard,HdBoard,None,0.0,TA,Slab,none,none,none,0.0,TA,1513,0,1513,0.0,0.0,2,0,4,TA,8,0,Attchd,1979.0,Unf,2.0,400.0,Y,0,0,0,0,0,none,6,2009,113722,30,30,2.0,0,75.16325181758097,11.641512152666213
831,906392110,RL,78.0,11645,Reg,Inside,CollgCr,1Fam,1Story,8,5,2005,2006,Gable,VinylSd,VinylSd,Stone,76.0,Gd,PConc,Ex,GLQ,Unf,1498.0,Ex,1498,0,1498,0.0,0.0,2,0,3,Gd,7,1,Attchd,2005.0,Fin,3.0,844.0,Y,144,98,0,0,0,none,3,2009,237000,4,3,2.0,242,79.10547396528705,12.375815420117268
1919,535151110,RL,60.0,8250,Reg,Corner,NAmes,1Fam,1Story,5,7,1963,1963,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,ALQ,Unf,1053.0,Gd,1053,0,1053,1.0,0.0,1,0,3,Gd,6,0,2Types,1994.0,RFn,2.0,692.0,Y,240,0,0,0,109,none,7,2007,142100,44,44,2.0,349,67.47388414055081,11.864286314085192
2306,526302030,RL,0.0,11027,IR1,Inside,NAmes,1Fam,1Story,6,5,1954,1954,Hip,Wd Sdng,Wd Sdng,Stone,28.0,TA,CBlock,TA,BLQ,Rec,1178.0,Gd,1293,0,1293,1.0,0.0,2,0,2,TA,5,0,Attchd,1954.0,RFn,2.0,452.0,Y,280,0,0,0,0,none,5,2006,149900,52,52,3.0,280,60.66369890732497,11.917723684090689
430,528108130,RL,95.0,12350,Reg,Inside,NridgHt,1Fam,1Story,9,5,2008,2008,Hip,VinylSd,VinylSd,Stone,450.0,Ex,PConc,Ex,GLQ,Unf,2020.0,Ex,2020,0,2020,1.0,0.0,2,0,3,Ex,7,1,Attchd,2008.0,RFn,3.0,896.0,Y,192,98,0,0,0,none,5,2009,404000,1,1,3.0,290,100.0,12.909170156943286
2618,535425080,RL,0.0,18275,IR1,Inside,NAmes,1Fam,2Story,7,8,1962,1998,Gable,Plywood,Plywood,None,0.0,TA,CBlock,TA,ALQ,Unf,1438.0,TA,1900,548,2448,1.0,0.0,3,0,3,TA,9,2,Attchd,1962.0,RFn,2.0,441.0,Y,520,102,0,0,0,none,9,2006,277500,44,8,4.0,622,71.41019042717447,12.533576212168626
245,906201030,RL,77.0,9206,Reg,Inside,SawyerW,1Fam,2Story,6,5,1985,1985,Gable,HdBoard,HdBoard,BrkFace,336.0,Gd,CBlock,Gd,Unf,Unf,741.0,TA,977,755,1732,0.0,0.0,2,1,3,Gd,7,1,Attchd,1985.0,Fin,2.0,476.0,Y,192,46,0,0,0,none,6,2010,178000,25,25,2.5,238,71.97735543873837,12.089538829274222
462,528186180,RL,48.0,6240,Reg,Inside,NridgHt,TwnhsE,1Story,8,5,2006,2006,Hip,MetalSd,MetalSd,BrkFace,176.0,Gd,PConc,Gd,GLQ,Unf,1324.0,Ex,1324,0,1324,1.0,0.0,2,0,2,Gd,6,1,Attchd,2006.0,Fin,2.0,550.0,Y,192,38,0,0,0,none,12,2009,254000,3,3,3.0,230,95.9214501510574,12.445089546000673
182,902207130,RM,68.0,9656,Reg,Inside,OldTown,1Fam,1Story,2,2,1923,1970,Gable,AsbShng,AsbShng,None,0.0,TA,BrkTil,Fa,Unf,Unf,678.0,TA,832,0,832,0.0,0.0,1,0,2,TA,5,1,Detchd,1928.0,Unf,2.0,780.0,N,0,0,0,0,0,none,6,2010,12789,87,40,1.0,0,8.46953642384106,9.45634070543332
1625,527162090,RL,63.0,7875,Reg,Inside,Gilbert,1Fam,1Story,7,5,1995,1996,Gable,HdBoard,HdBoard,BrkFace,38.0,TA,PConc,Gd,Unf,Unf,1237.0,Gd,1253,0,1253,0.0,0.0,2,0,3,TA,6,1,Attchd,1995.0,Fin,2.0,402.0,Y,220,21,0,0,0,none,6,2007,176000,12,11,2.0,241,70.68273092369478,12.078239274020289
2381,528106010,RL,111.0,16259,Reg,Corner,NridgHt,1Fam,2Story,9,5,2006,2006,Gable,VinylSd,VinylSd,Stone,370.0,TA,PConc,Ex,Unf,Unf,1249.0,Ex,1249,1347,2596,0.0,0.0,3,1,4,Gd,9,0,Attchd,2006.0,RFn,3.0,840.0,Y,240,154,0,0,0,none,9,2006,342643,0,0,3.5,394,89.11391417425227,12.7444443677961
1827,532378240,RL,0.0,6173,IR1,Inside,Sawyer,1Fam,1Story,5,6,1967,1967,Gable,HdBoard,Wd Sdng,BrkFace,75.0,TA,CBlock,TA,GLQ,Unf,876.0,TA,902,0,902,0.0,0.0,1,0,3,TA,6,0,Attchd,1967.0,Unf,1.0,288.0,Y,0,0,0,0,0,MnPrv,8,2007,125500,40,40,1.0,0,70.58492688413948,11.740061037553975
1580,916402015,RL,75.0,12890,IR1,Inside,Timber,1Fam,1Story,6,5,1989,1989,Gable,Wd Sdng,Wd Sdng,BrkFace,128.0,TA,CBlock,Gd,Unf,Unf,1495.0,Ex,1495,0,1495,0.0,0.0,2,0,3,TA,8,1,Attchd,1989.0,Unf,2.0,438.0,Y,252,0,192,0,0,none,7,2008,150000,19,19,2.0,444,50.16722408026756,11.918390573078392
1803,528480180,FV,84.0,10440,Reg,Corner,Somerst,1Fam,1Story,8,5,2007,2007,Gable,CemntBd,CmentBd,None,0.0,Ex,PConc,Gd,Unf,Unf,1574.0,Ex,1584,0,1584,0.0,0.0,2,0,2,Ex,6,1,Attchd,2007.0,Fin,2.0,594.0,Y,0,256,0,0,0,none,5,2007,261329,0,0,2.0,256,82.75142495250158,12.473535428894305
1132,531363060,RL,63.0,7500,Reg,Inside,SawyerW,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,120.0,TA,PConc,Gd,GLQ,Unf,1080.0,Ex,1080,0,1080,1.0,0.0,1,0,3,Gd,6,0,none,0.0,none,0.0,0.0,Y,0,0,0,0,0,none,4,2008,141000,4,3,2.0,0,65.27777777777777,11.856515169360305
1941,535353050,RL,75.0,9532,Reg,Inside,NAmes,1Fam,1Story,4,6,1953,1953,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,BLQ,Rec,1105.0,Gd,1647,0,1647,1.0,0.0,1,0,3,TA,6,1,Attchd,1953.0,Fin,1.0,280.0,Y,225,0,0,0,0,GdPrv,2,2007,153000,54,54,2.0,225,55.59593023255814,11.938193200374572
1742,528228270,RL,53.0,3922,Reg,Inside,Blmngtn,TwnhsE,1Story,7,5,2006,2007,Gable,WdShing,Wd Shng,BrkFace,72.0,Gd,PConc,Ex,Unf,Unf,1258.0,Ex,1258,0,1258,0.0,0.0,2,0,2,Gd,6,1,Attchd,2007.0,Fin,3.0,648.0,Y,144,16,0,0,0,none,6,2007,172500,1,0,2.0,160,68.56120826709062,12.058152515453552
2026,903425280,RL,60.0,8730,Reg,Inside,BrkSide,1Fam,2Story,6,7,1915,2003,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,Unf,Unf,698.0,Ex,698,698,1396,0.0,0.0,1,0,3,TA,7,0,Detchd,2003.0,Unf,1.0,384.0,Y,0,0,0,0,259,none,7,2007,153575,92,4,1.0,259,73.34049665711557,11.941944326032129
2245,911128020,C (all),60.0,6060,Reg,Inside,IDOTRR,1Fam,1Story,5,9,1930,2007,Hip,MetalSd,MetalSd,None,0.0,Gd,BrkTil,TA,ALQ,Unf,837.0,Ex,1001,0,1001,0.0,0.0,1,0,2,Gd,5,0,Detchd,1930.0,Unf,1.0,216.0,N,154,0,42,86,0,none,11,2007,124900,77,0,1.0,282,67.95429815016323,11.73526869611367
1691,528106040,RL,107.0,14450,Reg,Inside,NridgHt,1Fam,1Story,9,5,2006,2007,Gable,CemntBd,CmentBd,BrkFace,315.0,Ex,PConc,Ex,Unf,Unf,2121.0,Ex,2121,0,2121,0.0,0.0,2,1,3,Ex,8,1,Attchd,2007.0,Fin,3.0,732.0,Y,124,98,0,0,142,none,5,2007,415298,1,0,2.5,364,97.9014615747289,12.936751613811438
725,902405120,RM,60.0,5400,Reg,Inside,OldTown,1Fam,1.5Fin,6,6,1920,1950,Gable,MetalSd,MetalSd,None,0.0,Fa,BrkTil,TA,Unf,Unf,972.0,Ex,1044,0,1480,0.0,0.0,1,0,3,TA,6,0,Detchd,1920.0,Unf,1.0,207.0,Y,0,0,176,0,0,none,9,2009,119000,89,59,1.0,176,48.531810766721044,11.686878772093667
1787,528435070,RL,85.0,10000,Reg,Inside,Somerst,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,Stone,410.0,Gd,PConc,Gd,Unf,Unf,1588.0,Ex,1588,0,1588,0.0,0.0,2,0,3,Gd,7,1,Attchd,2006.0,RFn,3.0,825.0,Y,144,45,0,0,0,none,12,2007,227000,1,1,2.0,189,71.4735516372796,12.332705296463539
1216,534426040,RL,72.0,10007,IR1,Inside,NAmes,1Fam,1Story,5,7,1959,2006,Gable,HdBoard,HdBoard,BrkFace,54.0,Gd,CBlock,TA,ALQ,Unf,1053.0,Ex,1053,0,1053,1.0,0.0,1,1,3,Gd,5,0,Attchd,1959.0,RFn,1.0,312.0,Y,0,0,0,0,0,MnPrv,8,2008,145500,49,2,2.5,0,69.08831908831908,11.887931365593685
2654,902206020,RM,52.0,7830,Reg,Inside,OldTown,1Fam,1Story,3,5,1921,1950,Gable,AsbShng,AsbShng,None,0.0,TA,BrkTil,Fa,LwQ,Unf,492.0,TA,492,0,492,1.0,0.0,1,0,1,TA,3,0,Detchd,1921.0,Unf,1.0,200.0,N,0,0,78,0,0,none,6,2006,61500,85,56,2.0,78,62.5,11.02679245379461
2310,526354020,RL,90.0,11727,Reg,Corner,NAmes,1Fam,1Story,7,6,1969,1969,Gable,HdBoard,HdBoard,BrkFace,434.0,TA,CBlock,TA,Unf,Unf,1851.0,Gd,1851,0,1851,0.0,0.0,2,0,3,TA,8,1,Attchd,1969.0,Fin,2.0,506.0,Y,0,146,0,0,0,none,3,2006,192100,37,37,2.0,146,51.89086980010805,12.165771348756648
761,903484110,RM,60.0,10320,Reg,Inside,IDOTRR,2fmCon,2Story,6,7,1915,1965,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Rec,ALQ,698.0,Ex,754,649,1403,1.0,0.0,1,1,3,TA,7,0,Detchd,1915.0,Unf,1.0,308.0,Y,0,0,288,0,0,none,2,2009,116000,94,44,2.5,288,55.21180390290338,11.661345470088502
1884,534276070,RL,65.0,10482,Reg,Inside,NAmes,1Fam,SLvl,6,8,1958,1958,Hip,VinylSd,VinylSd,BrkFace,63.0,TA,CBlock,TA,GLQ,Unf,588.0,Ex,1138,0,1138,0.0,1.0,1,0,3,TA,6,0,Attchd,1958.0,RFn,1.0,264.0,Y,224,0,0,0,0,MnWw,6,2007,145000,49,49,1.5,224,84.00926998841251,11.884489021402711
449,528166090,RL,110.0,15274,IR1,Corner,NridgHt,1Fam,1Story,9,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,724.0,Gd,PConc,Ex,GLQ,Unf,2452.0,Ex,2452,0,2452,2.0,0.0,2,0,3,Ex,10,1,Attchd,2003.0,Fin,3.0,886.0,Y,0,116,0,0,0,MnPrv,7,2009,445000,6,6,4.0,116,90.74225122349102,13.005829561148378
856,907202050,RL,61.0,8800,IR1,Inside,CollgCr,1Fam,1Story,5,7,1977,2008,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,LwQ,Rec,1040.0,TA,1040,0,1040,0.0,0.0,2,0,3,Gd,5,0,Detchd,1977.0,Unf,2.0,484.0,Y,0,0,0,0,288,none,9,2009,150500,32,1,2.0,288,72.35576923076923,11.921718363171067
11,527163010,RL,75.0,10000,IR1,Corner,Gilbert,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,Unf,Unf,763.0,Gd,763,892,1655,0.0,0.0,2,1,3,TA,7,1,Attchd,1993.0,Fin,2.0,440.0,Y,157,84,0,0,0,none,4,2010,175900,17,16,2.5,241,72.7460711331679,12.077670930725649
389,527375180,RL,78.0,10140,Reg,Inside,NWAmes,1Fam,1Story,6,6,1974,1974,Hip,Plywood,Plywood,BrkFace,196.0,TA,CBlock,TA,ALQ,Unf,1116.0,Ex,1116,0,1116,1.0,0.0,2,0,3,TA,6,1,Attchd,1974.0,RFn,2.0,528.0,Y,0,0,0,0,0,GdWo,4,2009,167900,35,35,3.0,0,75.22401433691756,12.031123843065632
2415,528218140,RL,58.0,14054,IR1,Inside,Gilbert,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Unf,Unf,879.0,Ex,879,984,1863,0.0,0.0,2,1,4,Gd,9,1,BuiltIn,2006.0,Fin,3.0,660.0,Y,100,17,0,0,0,none,11,2006,219210,0,0,2.5,117,79.945295404814,12.297785453453374
77,531451280,RL,70.0,11218,Reg,Inside,SawyerW,1Fam,2Story,6,5,1992,1992,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,PConc,Gd,Unf,Unf,1055.0,Ex,1055,790,1845,0.0,0.0,2,1,3,Gd,8,1,Attchd,1992.0,RFn,2.0,462.0,Y,635,104,0,0,0,GdPrv,5,2010,189000,18,18,2.5,739,65.17241379310344,12.14950229404178
1238,535152200,RL,74.0,8856,Reg,Inside,NAmes,1Fam,1Story,5,4,1957,1957,Gable,Wd Sdng,Wd Sdng,BrkFace,143.0,TA,CBlock,TA,ALQ,LwQ,1176.0,TA,1176,0,1176,1.0,0.0,1,0,3,TA,6,2,Attchd,1957.0,RFn,1.0,292.0,Y,0,88,0,0,95,none,5,2008,136500,51,51,2.0,183,58.035714285714285,11.824079893607152
223,905105200,RL,65.0,7800,Reg,Inside,Sawyer,1Fam,1Story,5,7,1966,2008,Hip,HdBoard,HdBoard,BrkFace,47.0,TA,CBlock,TA,BLQ,Rec,864.0,Ex,892,0,892,1.0,0.0,1,0,3,Gd,5,0,Detchd,1966.0,Unf,1.0,416.0,Y,0,0,0,0,0,none,6,2010,137900,44,2,2.0,0,78.53075170842824,11.834284063781393
723,902402150,RM,60.0,7200,Reg,Inside,OldTown,1Fam,1Story,5,4,1910,2006,Hip,MetalSd,Stucco,None,0.0,TA,BrkTil,TA,ALQ,Rec,1022.0,TA,1022,0,1022,1.0,0.0,1,0,2,TA,4,0,Detchd,1956.0,Unf,1.0,280.0,Y,0,30,226,0,0,none,6,2009,85000,99,3,2.0,256,41.585127201565555,11.350406535472453
2562,534477030,RL,89.0,10680,Reg,Inside,NAmes,1Fam,1Story,5,3,1951,1951,Hip,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,CBlock,TA,LwQ,Unf,2136.0,TA,2136,0,2136,0.0,0.0,2,0,4,TA,7,0,Detchd,1951.0,Unf,2.0,528.0,Y,0,30,0,0,0,MnPrv,10,2006,137900,55,55,2.0,30,32.27996254681648,11.834284063781393
995,527106140,RL,59.0,9535,IR1,Inside,Gilbert,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,GLQ,Unf,926.0,Ex,926,678,1604,0.0,0.0,2,1,3,TA,7,0,Attchd,1998.0,Fin,2.0,472.0,Y,100,82,0,0,0,none,5,2008,195500,10,10,2.5,182,77.27272727272727,12.183315658407558
287,909100110,RL,66.0,6858,Reg,Corner,SWISU,1Fam,2Story,6,4,1915,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,Gd,Unf,Unf,806.0,TA,841,806,1647,1.0,0.0,1,1,4,Fa,6,0,Detchd,1920.0,Unf,1.0,216.0,Y,0,66,136,0,0,none,5,2010,128000,95,60,2.5,202,52.18100285364859,11.759785542901755
1152,532354150,RL,75.0,8100,Reg,Inside,Sawyer,1Fam,1Story,5,8,1961,2007,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,ALQ,Unf,864.0,Ex,864,0,864,1.0,0.0,1,0,3,Gd,5,1,Detchd,1962.0,Unf,1.0,420.0,Y,132,0,0,0,0,none,7,2008,135000,47,1,2.0,132,78.125,11.813030057420567
1449,907202190,RL,0.0,9216,IR1,Inside,CollgCr,1Fam,1Story,5,6,1975,1975,Gable,HdBoard,HdBoard,BrkFace,176.0,TA,CBlock,TA,ALQ,Unf,1076.0,TA,1076,0,1076,0.0,0.0,1,1,3,TA,5,1,Detchd,1985.0,Unf,2.0,576.0,Y,0,0,0,0,0,MnPrv,9,2008,143195,33,33,1.5,0,66.54042750929368,11.87196261669798
1330,903204095,RM,50.0,9100,Reg,Inside,BrkSide,1Fam,1Story,5,6,1930,1960,Gable,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,Unf,Unf,742.0,TA,779,0,935,0.0,0.0,1,0,2,TA,4,0,Detchd,1988.0,Unf,1.0,308.0,P,0,0,0,0,0,none,8,2008,79500,78,48,1.0,0,47.40608228980322,11.283512300642423
1134,531373060,RL,67.0,12774,Reg,FR2,SawyerW,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,95.0,Gd,PConc,Gd,Unf,Unf,835.0,Ex,835,828,1663,0.0,0.0,2,1,3,Gd,8,0,Attchd,2003.0,RFn,2.0,478.0,Y,168,68,0,0,0,none,7,2008,192500,5,4,2.5,236,77.06164931945557,12.167851432709975
706,902201110,RM,50.0,6000,Reg,Inside,OldTown,1Fam,1.5Fin,5,7,1950,1970,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,BLQ,Unf,768.0,TA,768,560,1328,0.0,0.0,1,1,3,TA,6,0,Detchd,1950.0,Unf,1.0,308.0,Y,0,12,0,0,0,MnPrv,3,2009,129500,59,39,1.5,12,61.784351145038165,11.771436160121729
1617,527107040,RL,0.0,10364,IR1,Inside,Gilbert,1Fam,2Story,6,5,1995,1996,Gable,MetalSd,MetalSd,None,0.0,TA,PConc,Gd,Unf,Unf,806.0,Gd,806,766,1572,0.0,0.0,2,1,3,TA,7,1,BuiltIn,1995.0,Fin,2.0,373.0,Y,0,40,0,0,0,none,5,2007,168000,12,11,2.5,40,70.64760302775441,12.031719258385396
1339,903228060,RM,50.0,6000,Reg,Inside,BrkSide,1Fam,1.5Fin,6,5,1939,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,LwQ,Unf,739.0,Ex,874,468,1342,0.0,0.0,2,0,2,TA,7,1,Detchd,1939.0,Unf,1.0,240.0,Y,0,0,0,0,0,none,4,2008,105000,69,58,2.0,0,50.45651129264777,11.56171562913966
1664,527402150,RL,0.0,10530,IR1,Corner,NAmes,1Fam,1Story,6,5,1971,1971,Hip,Plywood,Plywood,None,0.0,TA,CBlock,TA,ALQ,LwQ,981.0,TA,981,0,981,1.0,0.0,1,1,3,TA,5,0,Detchd,1979.0,Unf,2.0,576.0,Y,0,312,40,0,0,none,3,2007,143250,36,36,2.5,352,73.01223241590215,11.872346634576987
1433,907135020,RL,75.0,9525,Reg,Inside,CollgCr,1Fam,1Story,5,6,1995,2006,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,Unf,Unf,1099.0,Ex,1099,0,1099,0.0,0.0,1,1,3,Gd,6,0,Attchd,1999.0,Unf,1.0,352.0,Y,278,0,0,0,0,none,6,2008,144000,13,2,1.5,278,65.51410373066425,11.877568578558138
75,531380080,RL,0.0,8880,IR1,Inside,SawyerW,1Fam,2Story,7,5,1994,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,GLQ,Unf,948.0,Ex,1222,888,2110,1.0,0.0,2,1,3,Gd,8,2,Attchd,1994.0,RFn,2.0,463.0,Y,0,130,0,0,0,none,5,2010,205000,16,8,3.5,130,67.0372792674951,12.230765258120545
2255,914478100,RL,82.0,8410,IR1,Corner,Mitchel,1Fam,SFoyer,6,6,1974,1974,Gable,Plywood,Plywood,None,0.0,TA,CBlock,Gd,ALQ,Unf,970.0,TA,1026,0,1026,1.0,0.0,1,0,2,TA,5,1,Attchd,1974.0,Unf,2.0,528.0,Y,193,0,0,0,0,none,4,2007,143000,33,33,2.0,193,71.6432865731463,11.870599909242044
1170,533215040,FV,42.0,4385,IR1,Inside,Somerst,TwnhsE,1Story,9,5,2001,2001,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Ex,GLQ,Unf,1419.0,Ex,1419,0,1419,1.0,0.0,1,1,2,Ex,5,1,Attchd,2001.0,Fin,2.0,588.0,Y,155,58,0,0,0,none,9,2008,290000,7,7,2.5,213,102.184637068358,12.577636201962656
